id,rdnm,store_code, mon_sales , mon_sales_count ,weekdays_sales_rate,weekend_sales_rate,weekdays_sales_coount,weekend_sales_count,breakfast(06~11),lunch(11~17),dinner(17~06),men_sales_rate,women_sales_rate
5258,도산대로81길,중식,390187213,1800,29,71,1279,521,0,43,57,50,50
5259,도산대로81길,양식,377463448,11409,13,87,10080,1329,4,59,37,70,30
5260,도산대로81길,제과제빵떡케익,48767264,5124,4199,82,4199,925,20,72,8,16,84
5261,도산대로81길,유흥주점,183808992,2516,33,67,1680,836,0,0,100,63,37
5262,도산대로89길,한식,1080955452,12599,19,81,10424,2175,0,56,44,56,44
5263,도산대로89길,중식,171165274,6678,23,77,5134,1544,0,73,27,63,37
5264,도산대로89길,일식/수산물,980179825,15373,13058,89,13058,2315,-1,51,50,48,53
5265,도산대로89길,양식,35536786,539,23,78,414,125,0,0,100,31,69
5266,도산대로89길,분식,63446814,5407,9,91,4913,494,2,70,28,40,60
5267,도산대로89길,닭/오리요리,110699561,2943,26,74,2176,767,-1,1,100,53,47
5268,도산대로89길,커피점/카페,37324968,3049,1,99,2995,54,6,57,37,44,57
5269,도산대로89길,유흥주점,389897929,2754,36,64,1733,1021,0,0,100,65,35
5270,봉은사로109길,커피점/카페,8152779,295,36,64,190,105,0,67,33,60,41
5271,봉은사로29길,한식,2768818754,77823,6,94,70854,6969,2,71,27,64,36
5272,봉은사로29길,중식,243263138,11414,6,94,10684,730,1,80,19,62,38
5273,봉은사로29길,일식/수산물,255895349,2752,2193,85,2193,559,0,0,100,57,43
5274,봉은사로29길,양식,181795229,6708,3,98,6541,167,0,73,27,38,63
5275,봉은사로29길,분식,128817936,7851,14,86,7218,633,1,81,18,46,54
5276,봉은사로29길,패스트푸드점,82653290,3559,8,92,3277,282,1,75,24,40,60
5277,봉은사로29길,커피점/카페,433010329,70365,6,94,66514,3851,20,68,12,47,53
5278,봉은사로29길,유흥주점,112680602,1862,10,90,1679,183,0,0,100,59,41
5279,봉은사로43길,한식,2348472310,103484,11,90,92154,11330,3,61,36,57,43
5280,봉은사로43길,중식,124708007,6717,13,87,5817,900,0,75,25,65,35
5281,봉은사로43길,일식/수산물,84257544,6026,5748,95,5748,278,-1,84,17,44,56
5282,봉은사로43길,양식,211437958,8878,20,80,7136,1742,1,72,27,38,62
5283,봉은사로43길,분식,181521031,15674,9,91,14378,1296,6,70,24,50,50
5284,봉은사로43길,제과제빵떡케익,431870968,34096,27159,78,27159,6937,15,62,23,39,61
5285,봉은사로43길,커피점/카페,61591479,9490,4,96,9203,287,22,64,14,52,48
5286,봉은사로43길,유흥주점,45778295,764,25,75,583,181,0,0,100,55,45
5287,봉은사로57길,한식,52094267,3442,9,91,3113,329,15,78,7,69,31
5288,봉은사로57길,분식,260164233,21165,2,98,20664,501,7,75,18,57,43
5289,봉은사로57길,제과제빵떡케익,40913403,1440,658,47,658,782,2,55,43,40,60
5290,봉은사로57길,유흥주점,53381639,1113,29,71,776,337,0,8,92,46,54
5291,봉은사로68길,한식,1168150160,31089,15,85,25655,5434,2,61,37,66,34
5292,봉은사로68길,일식/수산물,43841612,412,370,90,370,42,0,0,100,60,40
5293,봉은사로68길,양식,149347905,1225,10,91,1120,105,0,59,41,49,51
5294,봉은사로68길,분식,19476497,2147,11,89,1917,230,13,78,9,69,32
5295,봉은사로68길,닭/오리요리,7395227,170,42,58,98,72,-1,28,73,38,62
5296,봉은사로68길,제과제빵떡케익,30600458,3670,3311,90,3311,359,15,67,18,46,54
5297,봉은사로68길,커피점/카페,254183687,31342,4,96,27118,4224,20,74,6,42,58
5298,봉은사로68길,유흥주점,902371,106,78,23,20,86,0,53,47,66,34
5299,삼성로115길,한식,349710305,24963,6,94,23683,1280,1,84,15,64,36
5300,삼성로115길,패스트푸드점,96616353,2739,34,66,1806,933,0,30,70,49,51
5301,삼성로115길,닭/오리요리,10996840,460,42,58,265,195,-1,21,80,55,45
5302,삼성로115길,제과제빵떡케익,170383516,15436,10608,68,10608,4828,14,61,25,38,62
5303,삼성로115길,커피점/카페,351785460,37436,27,73,27035,10401,15,57,28,35,65
5304,삼성로115길,유흥주점,259178027,5016,20,80,4010,1006,0,0,100,69,31
5305,삼성로147길,한식,744699024,37181,20,80,29742,7439,3,63,34,46,55
5306,삼성로147길,일식/수산물,105749317,3035,2554,84,2554,481,0,67,33,47,53
5307,삼성로147길,분식,27334634,2327,3,97,2266,61,1,89,10,45,55
5308,삼성로147길,닭/오리요리,49537917,2129,35,65,1383,746,0,18,82,47,53
5309,삼성로147길,커피점/카페,81292058,3572,27,73,2448,1124,7,84,9,26,74
5310,삼성로147길,유흥주점,75840954,1101,28,72,802,299,0,0,100,58,42
5311,삼성로57길,한식,1361629338,54709,41,59,32305,22404,4,50,46,51,49
5312,삼성로57길,분식,19627480,1731,16,85,1436,295,0,63,37,60,41
5313,삼성로57길,패스트푸드점,12135381,1958,53,48,940,1018,17,49,34,52,48
5314,삼성로57길,닭/오리요리,62249991,2781,37,63,1735,1046,0,42,58,62,38
5315,삼성로57길,커피점/카페,116848455,13117,40,60,7628,5489,3,54,43,43,57
5316,삼성로63길,한식,937437950,60707,36,65,36995,23712,0,48,52,55,45
5317,삼성로63길,일식/수산물,137449931,13084,7080,53,7080,6004,0,49,51,44,56
5318,삼성로63길,양식,41787448,1237,45,55,671,566,-1,44,57,43,57
5319,삼성로63길,분식,241373921,20403,44,57,11500,8903,0,43,57,50,50
5320,삼성로63길,패스트푸드점,348249255,36519,33,67,23535,12984,5,49,46,46,54
5321,삼성로63길,커피점/카페,89590322,14076,27,73,10009,4067,14,57,29,44,56
5322,삼성로64길,한식,540894961,24772,32,68,17091,7681,2,55,43,60,40
5323,삼성로64길,중식,99307243,5359,34,66,3535,1824,0,59,41,64,36
5324,삼성로64길,분식,92122570,6370,25,75,5052,1318,7,61,32,45,55
5325,삼성로64길,닭/오리요리,5914679,369,20,80,297,72,0,28,72,43,57
5326,삼성로64길,커피점/카페,57324560,7893,33,67,5263,2630,8,65,27,51,49
5327,삼성로64길,유흥주점,29253644,148,0,100,148,0,0,0,100,100,0
5328,삼성로69길,한식,817478851,31198,24,76,22688,8510,2,42,56,55,45
5329,삼성로69길,중식,160342989,5867,46,54,3132,2735,-1,52,49,60,40
5330,삼성로69길,분식,136956207,10370,23,78,8290,2080,9,51,40,50,51
5331,삼성로69길,패스트푸드점,167342518,5880,44,56,3140,2740,0,44,56,50,50
5332,삼성로69길,닭/오리요리,875636121,37970,37,63,24158,13812,-1,9,92,52,48
5333,삼성로69길,제과제빵떡케익,47471877,4627,3445,74,3445,1182,13,42,45,43,57
5334,삼성로69길,커피점/카페,138388169,15472,24,76,11791,3681,14,62,24,48,52
5335,삼성로69길,유흥주점,227972520,4636,31,69,3161,1475,-1,0,101,67,33
5336,삼성로75길,한식,1691656216,37901,10,90,34201,3700,-1,69,32,67,34
5337,삼성로75길,중식,175954059,4109,29,71,2900,1209,0,64,36,63,37
5338,삼성로75길,일식/수산물,66083217,2642,2300,88,2300,342,0,65,35,46,54
5339,삼성로75길,분식,119835811,8912,9,91,8073,839,-1,64,37,57,44
5340,삼성로75길,커피점/카페,61262171,7680,8,92,7116,564,15,62,23,52,48
5341,삼성로75길,유흥주점,56856393,1118,22,78,875,243,0,4,96,59,41
5342,선릉로121길,한식,523152169,7372,9,91,6687,685,-1,66,35,62,38
5343,선릉로121길,일식/수산물,400917348,2534,2221,87,2221,313,0,59,41,63,37
5344,선릉로121길,양식,10254939,20,50,50,10,10,0,0,100,100,0
5345,선릉로121길,패스트푸드점,334063249,24059,20,80,18707,5352,1,58,41,51,49
5346,선릉로121길,커피점/카페,233203115,20245,10,90,18228,2017,10,69,21,45,56
5347,선릉로132길,한식,473346303,19125,8,93,17514,1611,1,75,24,62,38
5348,선릉로132길,중식,413809572,11945,23,77,9214,2731,0,65,35,56,44
5349,선릉로132길,일식/수산물,327404086,8310,7012,89,7012,1298,0,65,35,48,52
5350,선릉로132길,양식,501016378,2412,27,73,1775,637,0,0,100,61,39
5351,선릉로132길,분식,104701623,8420,20,80,6521,1899,9,58,33,38,62
5352,선릉로132길,닭/오리요리,77987807,3464,28,72,2479,985,-1,16,85,49,51
5353,선릉로132길,제과제빵떡케익,206650192,21960,17406,80,17406,4554,9,68,23,30,70
5354,선릉로132길,커피점/카페,6000000,434,14,86,372,62,16,79,5,37,63
5355,선릉로133길,한식,1459812866,36356,11,89,32461,3895,-1,52,49,55,45
5356,선릉로133길,일식/수산물,85712685,2970,2808,93,2808,162,0,67,33,57,43
5357,선릉로133길,분식,76410230,3412,26,74,3152,260,0,45,55,51,49
5358,선릉로133길,닭/오리요리,439601433,13250,28,73,8761,4489,0,11,89,52,48
5359,선릉로133길,제과제빵떡케익,53662228,6336,5629,89,5629,707,16,50,34,18,82
5360,선릉로133길,커피점/카페,279160245,31868,17,83,25627,6241,12,59,29,47,53
5361,선릉로146길,한식,2733504842,55177,19,81,44186,10991,1,58,41,50,50
5362,선릉로146길,중식,1021691043,10947,24,76,8177,2770,0,63,37,44,56
5363,선릉로146길,양식,644590124,5796,25,75,4410,1386,1,48,51,48,52
5364,선릉로146길,분식,226794079,25409,16,84,19735,5674,16,45,39,39,61
5365,선릉로146길,닭/오리요리,57378735,1307,24,76,999,308,-1,0,101,56,44
5366,선릉로146길,제과제빵떡케익,415697536,27361,20045,73,20045,7316,8,62,30,30,70
5367,선릉로146길,커피점/카페,509683650,49942,17,83,38846,11096,9,69,22,35,65
5368,선릉로146길,유흥주점,59163860,304,16,84,254,50,0,0,100,74,26
5369,선릉로18길,한식,1516013231,66219,19,81,48962,17257,2,64,34,67,33
5370,선릉로18길,중식,47749908,2581,32,68,1756,825,0,74,26,68,33
5371,선릉로18길,일식/수산물,97911720,4232,2715,65,2715,1517,0,61,39,55,45
5372,선릉로18길,분식,32561682,2824,15,86,2298,526,3,58,39,52,49
5373,선릉로18길,패스트푸드점,233248631,21741,20,80,14349,7392,3,32,65,72,28
5374,선릉로18길,닭/오리요리,39979712,1440,39,61,888,552,0,11,89,61,39
5375,선릉로18길,제과제빵떡케익,46235960,5012,4527,88,4527,485,0,70,30,36,64
5376,선릉로18길,커피점/카페,102979016,13550,33,67,8202,5348,10,71,19,50,50
5377,선릉로18길,유흥주점,12272918,381,32,68,262,119,1,0,99,73,27
5378,압구정로2길,한식,499093141,13842,13,87,11829,2013,0,50,50,53,47
5379,압구정로2길,중식,364822380,7247,28,72,5233,2014,0,57,43,61,39
5380,압구정로2길,일식/수산물,174754253,1906,1272,67,1272,634,1,0,99,60,40
5381,압구정로2길,양식,686673265,16834,30,70,11818,5016,-1,50,51,42,58
5382,압구정로2길,분식,33929173,2491,5,95,2359,132,6,73,21,57,43
5383,압구정로2길,닭/오리요리,38934614,784,20,80,623,161,0,0,100,62,38
5384,압구정로2길,커피점/카페,847741351,44936,22,78,31217,13719,11,63,26,43,57
5385,압구정로2길,유흥주점,33746808,199,3,97,193,6,0,0,100,82,18
5386,언주로81길,한식,3849294463,115276,7,93,105206,10070,1,70,29,60,40
5387,언주로81길,중식,205864020,9111,8,92,8317,794,1,77,22,62,38
5388,언주로81길,일식/수산물,671104221,8174,6652,83,6652,1522,0,63,37,56,44
5389,언주로81길,양식,113915781,2407,2,98,2331,76,1,45,54,59,41
5390,언주로81길,분식,245770489,33337,13,87,26955,6382,43,32,25,49,51
5391,언주로81길,패스트푸드점,423000170,10785,30,70,7546,3239,0,40,60,58,42
5392,언주로81길,닭/오리요리,395563106,13086,12,88,11872,1214,-1,37,64,58,42
5393,언주로81길,커피점/카페,709148036,106110,9,91,101065,5045,21,64,15,52,48
5394,언주로81길,유흥주점,232240495,1069,8,93,972,97,0,26,74,91,9
5395,영동대로112길,한식,1647893667,62571,13,87,53972,8599,5,64,31,71,29
5396,영동대로112길,중식,226057882,9359,16,85,7856,1503,0,74,26,67,33
5397,영동대로112길,일식/수산물,214965873,4176,3108,74,3108,1068,-1,53,48,45,55
5398,영동대로112길,양식,260849326,6479,11,89,5841,638,0,68,32,53,47
5399,영동대로112길,분식,137958925,8203,12,88,7256,947,1,69,30,52,48
5400,영동대로112길,패스트푸드점,53249441,7815,0,100,7815,0,47,52,1,61,39
5401,영동대로112길,닭/오리요리,260582696,6436,29,71,4828,1608,0,5,95,55,45
5402,영동대로112길,제과제빵떡케익,446317682,47053,37607,84,37607,9446,16,51,33,51,49
5403,영동대로112길,커피점/카페,232835474,45179,12,88,43050,2129,25,65,10,51,49
5404,영동대로112길,유흥주점,136733335,4482,7,93,4239,243,0,31,69,76,24
5405,영동대로65길,한식,993351252,25708,14,86,22812,2896,2,59,39,60,40
5406,영동대로65길,일식/수산물,90160536,4637,4273,93,4273,364,1,73,26,43,57
5407,영동대로65길,양식,147323890,4517,32,68,3060,1457,3,75,22,39,61
5408,영동대로65길,분식,161333776,13612,9,91,12262,1350,17,64,19,46,54
5409,영동대로65길,패스트푸드점,109696823,3479,35,65,2241,1238,-1,27,74,60,40
5410,영동대로65길,커피점/카페,336350672,42368,31,69,27057,15311,17,66,17,42,58
5411,일원로3길,한식,310327417,22145,23,77,16052,6093,4,41,55,68,32
5412,일원로3길,중식,82337741,3031,41,59,1793,1238,1,64,35,51,49
5413,일원로3길,일식/수산물,48180620,3186,3186,100,3186,0,0,49,51,50,50
5414,일원로3길,분식,5455465,985,20,80,783,202,0,49,51,26,74
5415,일원로3길,패스트푸드점,213383526,18273,24,76,12394,5879,8,36,56,42,58
5416,일원로3길,커피점/카페,207561706,25872,29,71,17119,8753,11,49,40,46,54
5417,일원로3길,유흥주점,148633781,4282,22,78,3304,978,0,9,91,59,41
5418,일원로9길,한식,4247332592,101023,22,78,74457,26566,1,41,58,61,39
5419,일원로9길,중식,256740758,11052,39,61,6806,4246,0,61,39,63,37
5420,일원로9길,일식/수산물,24553865,288,214,74,214,74,0,10,90,84,16
5421,일원로9길,양식,51238984,641,14,86,546,95,-1,46,55,36,64
5422,일원로9길,분식,321446715,26192,28,72,20323,5869,10,37,53,57,43
5423,일원로9길,패스트푸드점,74347041,5622,36,64,4116,1506,14,40,46,49,51
5424,일원로9길,닭/오리요리,85585444,3688,42,58,2149,1539,-1,16,85,52,48
5425,일원로9길,제과제빵떡케익,10564428,1193,813,69,813,380,-1,56,45,54,46
5426,일원로9길,커피점/카페,74543246,8539,13,88,6924,1615,1,62,37,47,54
5427,일원로9길,유흥주점,838989808,19808,28,72,13317,6491,1,0,99,64,36
5428,테헤란로81길,한식,10192446833,217245,12,88,190674,26571,2,57,41,61,39
5429,테헤란로81길,중식,2242969765,40746,20,80,31442,9304,0,48,52,62,38
5430,테헤란로81길,일식/수산물,937864355,13518,12301,88,12301,1217,-1,38,63,58,43
5431,테헤란로81길,양식,1932586865,29785,13,87,25427,4358,-1,41,60,58,42
5432,테헤란로81길,닭/오리요리,1035214282,17081,18,82,14123,2958,1,1,98,65,35
5433,테헤란로81길,커피점/카페,605932504,84752,8,92,79371,5381,18,62,20,53,47
5434,테헤란로81길,유흥주점,2271084076,35458,26,74,26971,8487,0,0,100,66,34
5435,학동로38길,한식,1158626363,49326,6,94,46806,2520,1,77,22,57,43
5436,학동로38길,일식/수산물,34378211,479,415,85,415,64,0,0,100,46,54
5437,학동로38길,분식,200808083,9150,15,85,7635,1515,2,56,42,45,56
5438,학동로38길,패스트푸드점,70349336,1981,29,71,1394,587,0,26,74,51,49
5439,학동로38길,닭/오리요리,83127916,2952,28,72,2121,831,1,14,85,54,46
5440,학동로38길,제과제빵떡케익,24801852,4044,3742,93,3742,302,24,49,27,43,57
5441,학동로38길,커피점/카페,307136209,39742,6,94,35941,3801,23,66,11,46,54
5442,학동로38길,유흥주점,53440683,322,68,32,99,223,0,0,100,100,0
5443,학동로56길,한식,1635624587,71535,12,88,61832,9703,2,67,31,55,45
5444,학동로56길,중식,80875027,2147,13,87,1875,272,1,71,28,67,33
5445,학동로56길,일식/수산물,68343408,6916,5474,80,5474,1442,0,69,31,51,49
5446,학동로56길,양식,134380577,5531,16,84,4571,960,5,76,19,42,58
5447,학동로56길,분식,400477654,37095,23,77,28463,8632,9,54,37,34,66
5448,학동로56길,닭/오리요리,224254827,6407,23,77,4933,1474,0,2,98,57,43
5449,학동로56길,제과제빵떡케익,270000000,17421,12712,73,12712,4709,18,44,38,33,67
5450,학동로56길,커피점/카페,1026688683,86645,14,87,62984,23661,30,57,13,42,58
5451,학동로56길,유흥주점,402126933,5626,15,86,4696,930,0,0,100,73,27
5452,학동로6길,한식,50646750,2429,30,70,1805,624,1,21,78,60,40
5453,학동로6길,커피점/카페,502683,99,0,100,99,0,0,88,12,26,75
5454,학동로6길,유흥주점,42985602,1030,27,74,679,351,8,0,92,72,28
5455,학동로77길,한식,1496606833,47603,15,85,39753,7850,2,67,31,57,43
5456,학동로77길,중식,69841843,3540,7,93,3280,260,1,68,31,54,46
5457,학동로77길,분식,15194457,1628,14,86,1405,223,-1,77,24,29,71
5458,학동로77길,패스트푸드점,19869241,536,9,91,492,44,0,33,67,51,49
5459,학동로77길,닭/오리요리,52546694,1416,21,79,1115,301,0,1,99,63,37
5460,학동로77길,제과제빵떡케익,73349199,7626,6341,82,6341,1285,21,54,25,37,63
5461,학동로77길,커피점/카페,144967297,11756,17,83,8788,2968,2,32,66,72,29
5462,학동로77길,유흥주점,229827734,912,17,84,744,168,1,0,99,83,17
5463,거마로20길,한식,354229159,9685,24,76,7313,2372,1,39,60,68,32
5464,거마로20길,중식,34218336,2410,32,68,1644,766,2,58,40,74,26
5465,거마로20길,분식,76121021,7205,25,76,5300,1905,6,49,45,48,52
5466,거마로20길,패스트푸드점,10813501,710,33,67,479,231,0,18,82,52,48
5467,거마로20길,닭/오리요리,34422443,1344,34,66,766,578,-1,16,85,63,38
5468,거마로20길,제과제빵떡케익,676190895,62179,44603,75,44603,17576,16,43,41,38,63
5469,거마로20길,커피점/카페,47214428,10151,23,77,6975,3176,8,58,34,62,38
5470,거마로20길,유흥주점,191272967,4567,27,73,3525,1042,1,9,90,62,38
5471,동남로20길,한식,2860662121,120328,29,71,88887,31441,0,35,65,64,37
5472,동남로20길,중식,5970515,451,18,82,372,79,1,70,29,78,23
5473,동남로20길,일식/수산물,72284058,1313,1010,77,1010,303,0,5,95,65,35
5474,동남로20길,분식,206803686,25030,32,68,17096,7934,12,32,56,54,46
5475,동남로20길,패스트푸드점,186982124,20410,29,71,14587,5823,2,37,61,58,42
5476,동남로20길,닭/오리요리,204222165,9596,40,61,5876,3720,0,11,89,56,44
5477,동남로20길,제과제빵떡케익,623613593,68543,49692,72,49692,18851,15,48,37,35,65
5478,동남로20길,커피점/카페,359855852,52502,35,65,34851,17651,12,58,30,43,57
5479,동남로20길,유흥주점,852443855,26424,25,75,19486,6938,-1,5,96,70,30
5480,마천로51길,한식,576486618,20856,35,65,14349,6507,1,22,77,60,40
5481,마천로51길,양식,20281075,1274,39,61,765,509,2,63,35,53,47
5482,마천로51길,분식,13063625,1739,38,62,1072,667,5,54,41,49,51
5483,마천로51길,닭/오리요리,99474535,4069,45,55,2593,1476,0,8,92,62,38
5484,마천로51길,커피점/카페,50761794,8898,42,59,4959,3939,8,66,26,40,60
5485,마천로51길,유흥주점,285426883,6529,32,68,4398,2131,2,9,89,75,25
5486,백제고분로21길,한식,2041781828,47565,25,75,35484,12081,0,45,55,63,37
5487,백제고분로21길,중식,53845316,2701,43,57,1544,1157,2,61,37,61,39
5488,백제고분로21길,일식/수산물,206605700,8698,7029,84,7029,1669,-1,59,42,56,44
5489,백제고분로21길,양식,59983535,1959,18,82,1548,411,19,68,13,51,49
5490,백제고분로21길,분식,404663676,31894,25,75,24948,6946,0,51,49,48,52
5491,백제고분로21길,패스트푸드점,92011986,7643,40,60,4572,3071,0,38,62,48,52
5492,백제고분로21길,닭/오리요리,44433822,1371,27,73,969,402,0,3,97,63,37
5493,백제고분로21길,제과제빵떡케익,412457258,47294,32490,69,32490,14804,20,40,40,40,60
5494,백제고분로21길,커피점/카페,102924507,22144,21,79,15895,6249,17,60,23,64,36
